-0.294977,-0.0316362,-1.60906
-0.322217,0.0585922,-1.6827
-0.322054,0.0402953,-1.68765
-0.298734,0.0719538,-1.44656
0.0924982,-0.0670307,-0.207387
0.102243,0.82708,-1.34745
0.114049,0.91952,-0.796328
0.152549,-0.0415263,0.0441023
0.171188,-0.0444846,-0.0142079
-0.127642,0.0394816,-1.78773
-0.578122,-0.0430833,-0.0062677
-1.60884,-0.0565602,-0.906844
-0.1213,0.0864973,-1.71618
-0.124282,0.118236,-1.68139
0.083641,0.966284,-1.00016
-0.540574,-0.037429,0.0271103
0.108798,-0.302087,-0.265145
-0.648439,-0.0401966,0.00708484
0.367359,0.228972,-0.0240038
0.0728494,0.0246852,0.0125956
-0.584384,-0.0656723,-0.0257218
-1.54567,-0.0624051,-0.909599
0.162117,0.0826955,0.0198773
0.155146,-0.0161071,0.0291262
-0.647755,-0.0926948,0.0171081
-0.715898,-0.211227,0.0311799
-1.51925,-0.07742,-0.890312
0.0702858,0.0911866,0.0457051
0.191885,-0.0462965,0.0327256
0.153358,0.129263,-0.00174417
0.164766,0.109322,0.0391268
-0.664217,-0.0461041,-0.00292991
0.0757659,-0.0614796,-0.124393
0.0629491,0.0879976,0.0427108
0.255634,-0.044875,0.030677
0.410257,0.190996,-0.0075375
-0.578486,-0.0534646,-0.00648621
0.141332,-0.0505706,-0.00280838
0.0885488,0.980958,-1.00406
-1.54567,-0.0658122,-0.935712
-1.52664,-0.155842,-0.933147
-0.64063,-0.102007,0.0100935
0.441299,0.231094,-0.023827
-1.52626,-0.0411662,-0.962507
0.25438,-0.0521345,0.00668
0.138785,-0.0409198,0.00281444
-1.41646,0.0957002,-0.889168
0.0691024,0.113586,0.0198709
0.146852,0.00311502,0.0729783
0.158705,0.0154577,0.0239599
0.183656,-0.0381393,0.0358813
0.0566592,0.072254,0.028274
0.15554,0.838815,-1.40244
0.178768,0.00548153,0.0382279
0.140041,-0.0171664,0.0380691
-0.662481,-0.0834827,0.00894708
0.149185,-0.0228321,0.0382979
-0.566632,-0.0919145,0.0256124
0.106977,-0.0850514,-0.285951
-0.558667,-0.169888,0.0741354
-1.6186,6.89446e-05,-0.923164
-0.488236,-0.0679237,0.0357499
-1.50398,-0.156853,-0.912806
0.350486,0.236629,0.00323848
-1.34162,-0.138322,-0.870635
0.118444,-0.100347,-0.31443
0.0781032,0.0706387,0.0121225
0.0815413,0.0714743,0.0185569
0.0563104,0.954065,-0.900977
0.349941,-0.0271145,0.0365058
0.426539,0.179039,-0.0320543
-1.55301,-0.120216,-0.901992
0.449751,0.0458309,-0.00835357
0.25747,-0.0359148,-0.0160917
0.0742483,0.0602601,0.026453
0.455454,0.0555362,0.00219015
-1.57735,-0.070965,-0.945506
-1.53676,-0.0925804,-0.897593
-0.483364,-0.0770635,0.0299354
-0.484392,-0.062584,0.016432
-1.51484,-0.0756069,-0.906637
-0.551134,-0.093498,0.0178914
-0.579619,-0.0873389,-0.00831321
-1.3505,-0.0920963,-0.886832
-0.604515,-0.0471201,0.00264585
-0.573192,-0.0550826,0.0101891
0.224752,0.0882486,0.0119052
0.150002,0.148402,0.0294629
-1.6214,-0.0395532,-0.916002
-0.565875,-0.192874,0.0451115
-1.33794,0.0187188,-0.899324
-1.61159,-0.114652,-0.897625
0.416122,0.228383,-0.0163169
0.171966,0.169564,0.00905508
